RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
10943.0,356984.73457,4325997.54795,201710,574,0.5020369491525567,0.001270108311239685,118,20.394999999999953,0.1302241940929032,6,6,10
10943.0,356984.73457,4325997.54795,201711,575,0.8063861016949573,0.002808517565168545,118,20.08500000000011,0.35858989212900017,6,6,11
10943.0,356984.73457,4325997.54795,201802,578,0.5179796296295743,0.007536911469542184,27,19.83000000000011,0.21309933399408854,6,6,2
10943.0,356984.73457,4325997.54795,201803,579,0.4031253846153148,0.0003609559730010629,78,20.05000000000039,0.16529591692632922,6,6,3
10944.0,357024.87641,4325997.54795,201710,574,0.5461664885496301,0.001386985250846935,131,14.629999999999866,0.14663838289765402,6,6,10
10944.0,357024.87641,4325997.54795,201711,575,1.1371374400000416,0.006245330554533179,125,14.440000000000158,0.3932701812189999,6,6,11
10944.0,357024.87641,4325997.54795,201802,578,0.4626835294117111,0.005347715788733905,34,15.365000000000125,0.2346005991884039,6,6,2
10944.0,357024.87641,4325997.54795,201803,579,0.4337327999999295,0.00042533160094435465,75,15.00000000000035,0.19625217506199075,6,6,3
10945.0,357065.01826,4325997.54795,201710,574,0.5750571348314705,0.000721430984100433,178,10.234999999999902,0.17703163678035186,6,6,10
10945.0,357065.01826,4325997.54795,201711,575,1.3882075609756523,0.006176897620279017,164,9.540000000000164,0.4448634757851516,6,6,11
10945.0,357065.01826,4325997.54795,201802,578,0.4880239999999477,0.002457721053420335,35,8.790000000000237,0.2727461099253889,6,6,2
10945.0,357065.01826,4325997.54795,201803,579,0.4942669306930007,0.0005538869922702078,101,10.570000000000766,0.2387076309037657,6,6,3
10946.0,357105.1601,4325997.54795,201710,574,0.6749694208494313,0.0012149770214935846,259,14.91999999999993,0.2890190986010262,6,6,10
10946.0,357105.1601,4325997.54795,201711,575,1.1425710699588902,0.0027493107007997147,243,14.540000000000127,0.6067147333182424,6,6,11
10946.0,357105.1601,4325997.54795,201802,578,0.6419272222221729,0.005255735914137329,36,13.570000000000135,0.4081448421871413,6,6,2
10946.0,357105.1601,4325997.54795,201803,579,0.56208310344821,0.0008278291608705483,145,15.280000000000351,0.3543871968143869,6,6,3
11204.0,356101.614,4326037.80436,201710,574,0.5418314117647195,0.002521541832197932,85,23.659999999999872,0.08538150310038124,2,5,10
11204.0,356101.614,4326037.80436,201711,575,0.9665982089552672,0.004473821454930935,67,25.74000000000005,0.20882369178487886,2,5,11
11204.0,356101.614,4326037.80436,201802,578,0.3651754545454071,0.0013718022515400716,22,22.845000000000176,0.14383437462225207,2,5,2
11204.0,356101.614,4326037.80436,201803,579,0.6459446428570798,0.0027293784576507725,56,25.645000000000728,0.08794270613406067,2,5,3
11207.0,356222.03953,4326037.80436,201710,574,0.5675424087591341,0.0005966268480528852,137,20.659999999999922,0.08765145603469209,2,5,10
11207.0,356222.03953,4326037.80436,201711,575,0.7380878899083001,0.0016925437175165964,109,21.110000000000145,0.21752927981309092,2,5,11
11207.0,356222.03953,4326037.80436,201802,578,0.36132309523804224,0.00017464340028209373,42,18.780000000000136,0.14695692328592386,2,5,2
11207.0,356222.03953,4326037.80436,201803,579,0.5856867391303677,0.0008713489190952186,92,19.29500000000045,0.08904743304828702,2,5,3
11219.0,356703.74166,4326037.80436,201710,574,0.5512926243094048,0.00031686397874610697,362,15.999999999999886,0.10781170429797657,6,6,10
11219.0,356703.74166,4326037.80436,201711,575,1.1948263582089973,0.0039661640166697,335,14.740000000000016,0.28447149926624243,6,6,11
11219.0,356703.74166,4326037.80436,201802,578,0.7271475824175304,0.001852673403799995,91,14.350000000000144,0.1914029907636126,6,6,2
11219.0,356703.74166,4326037.80436,201803,579,0.6055118518517901,0.0005863791896402412,243,15.230000000000748,0.11896890646242195,6,6,3
11220.0,356743.8835,4326037.80436,201710,574,0.6001057142857255,0.0012282175871431663,126,14.354999999999945,0.1090679874475367,6,6,10
11220.0,356743.8835,4326037.80436,201711,575,1.3235246721311906,0.009802735410201336,122,13.645000000000069,0.2919688647583939,6,6,11
11220.0,356743.8835,4326037.80436,201802,578,0.5207849999999472,0.0030218739397222033,30,13.680000000000193,0.19583503532562052,6,6,2
11220.0,356743.8835,4326037.80436,201803,579,0.6174478823528781,0.0014681402876427622,85,13.640000000000398,0.12237045035757635,6,6,3
11221.0,356784.02535,4326037.80436,201710,574,0.6359236607142965,0.0015936997956153044,112,19.715000000000025,0.11071622490178884,6,6,10
11221.0,356784.02535,4326037.80436,201711,575,1.3547067567567992,0.00782241463490238,111,19.35000000000016,0.2984671288220909,6,6,11
11221.0,356784.02535,4326037.80436,201802,578,0.5294513793102913,0.0034641596498749486,29,19.09000000000012,0.1986188930720658,6,6,2
11221.0,356784.02535,4326037.80436,201803,579,0.5929877499999361,0.0015115891316554966,80,19.78500000000073,0.12488423893878725,6,6,3
11222.0,356824.16719,4326037.80436,201710,574,0.6727984905660483,0.0019151676851688964,106,24.104999999999908,0.11275502811143698,6,6,10
11222.0,356824.16719,4326037.80436,201711,575,1.2576214782609103,0.006123471451980981,115,22.72000000000013,0.3050825706203938,6,6,11
11222.0,356824.16719,4326037.80436,201802,578,0.5709513793102904,0.00424165360730655,29,22.12000000000014,0.2000417569704262,6,6,2
